time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
413,15 finished CPU → ready queue,cpu_to_ready,15,CPU0,"['33', '38', '22', '16', '31', '8', '43', '15']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","[None, '20', '24', '12']","['9', '17', '1', '30']"
413,33 dispatched to CPU0,dispatch_cpu,33,CPU0,"['38', '22', '16', '31', '8', '43', '15']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['33', '20', '24', '12']","['9', '17', '1', '30']"
414,20 finished CPU → wait queue,cpu_to_io,20,CPU1,"['38', '22', '16', '31', '8', '43', '15']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', None, '24', '12']","['9', '17', '1', '30']"
414,30 finished I/O → ready queue,io_to_ready,30,IO3,"['38', '22', '16', '31', '8', '43', '15', '30']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', None, '24', '12']","['9', '17', '1', None]"
414,38 dispatched to CPU1,dispatch_cpu,38,CPU1,"['22', '16', '31', '8', '43', '15', '30']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', '38', '24', '12']","['9', '17', '1', None]"
414,4 dispatched to IO3,dispatch_io,4,IO3,"['22', '16', '31', '8', '43', '15', '30']","['27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', '38', '24', '12']","['9', '17', '1', '4']"
416,38 finished all bursts,finished,38,CPU1,"['22', '16', '31', '8', '43', '15', '30']","['27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', None, '24', '12']","['9', '17', '1', '4']"
416,17 finished I/O → ready queue,io_to_ready,17,IO1,"['22', '16', '31', '8', '43', '15', '30', '17']","['27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', None, '24', '12']","['9', None, '1', '4']"
416,22 dispatched to CPU1,dispatch_cpu,22,CPU1,"['16', '31', '8', '43', '15', '30', '17']","['27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', '22', '24', '12']","['9', None, '1', '4']"
416,27 dispatched to IO1,dispatch_io,27,IO1,"['16', '31', '8', '43', '15', '30', '17']","['46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20']","['33', '22', '24', '12']","['9', '27', '1', '4']"
417,12 finished CPU → wait queue,cpu_to_io,12,CPU3,"['16', '31', '8', '43', '15', '30', '17']","['46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '22', '24', None]","['9', '27', '1', '4']"
417,16 dispatched to CPU3,dispatch_cpu,16,CPU3,"['31', '8', '43', '15', '30', '17']","['46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '22', '24', '16']","['9', '27', '1', '4']"
418,1 finished I/O → ready queue,io_to_ready,1,IO2,"['31', '8', '43', '15', '30', '17', '1']","['46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '22', '24', '16']","['9', '27', None, '4']"
418,46 dispatched to IO2,dispatch_io,46,IO2,"['31', '8', '43', '15', '30', '17', '1']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '22', '24', '16']","['9', '27', '46', '4']"
420,22 finished CPU → ready queue,cpu_to_ready,22,CPU1,"['31', '8', '43', '15', '30', '17', '1', '22']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', None, '24', '16']","['9', '27', '46', '4']"
420,31 dispatched to CPU1,dispatch_cpu,31,CPU1,"['8', '43', '15', '30', '17', '1', '22']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', '24', '16']","['9', '27', '46', '4']"
421,24 finished CPU → ready queue,cpu_to_ready,24,CPU2,"['8', '43', '15', '30', '17', '1', '22', '24']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', None, '16']","['9', '27', '46', '4']"
421,9 finished I/O → ready queue,io_to_ready,9,IO0,"['8', '43', '15', '30', '17', '1', '22', '24', '9']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', None, '16']","[None, '27', '46', '4']"
421,27 finished I/O → ready queue,io_to_ready,27,IO1,"['8', '43', '15', '30', '17', '1', '22', '24', '9', '27']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', None, '16']","[None, None, '46', '4']"
421,8 dispatched to CPU2,dispatch_cpu,8,CPU2,"['43', '15', '30', '17', '1', '22', '24', '9', '27']","['50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', '8', '16']","[None, None, '46', '4']"
421,50 dispatched to IO0,dispatch_io,50,IO0,"['43', '15', '30', '17', '1', '22', '24', '9', '27']","['45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', '8', '16']","['50', None, '46', '4']"
421,45 dispatched to IO1,dispatch_io,45,IO1,"['43', '15', '30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12']","['33', '31', '8', '16']","['50', '45', '46', '4']"
422,31 finished CPU → wait queue,cpu_to_io,31,CPU1,"['43', '15', '30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31']","['33', None, '8', '16']","['50', '45', '46', '4']"
422,43 dispatched to CPU1,dispatch_cpu,43,CPU1,"['15', '30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31']","['33', '43', '8', '16']","['50', '45', '46', '4']"
423,16 finished CPU → wait queue,cpu_to_io,16,CPU3,"['15', '30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16']","['33', '43', '8', None]","['50', '45', '46', '4']"
423,15 dispatched to CPU3,dispatch_cpu,15,CPU3,"['30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16']","['33', '43', '8', '15']","['50', '45', '46', '4']"
424,43 finished CPU → wait queue,cpu_to_io,43,CPU1,"['30', '17', '1', '22', '24', '9', '27']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43']","['33', None, '8', '15']","['50', '45', '46', '4']"
424,4 finished I/O → ready queue,io_to_ready,4,IO3,"['30', '17', '1', '22', '24', '9', '27', '4']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43']","['33', None, '8', '15']","['50', '45', '46', None]"
424,30 dispatched to CPU1,dispatch_cpu,30,CPU1,"['17', '1', '22', '24', '9', '27', '4']","['49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43']","['33', '30', '8', '15']","['50', '45', '46', None]"
424,49 dispatched to IO3,dispatch_io,49,IO3,"['17', '1', '22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43']","['33', '30', '8', '15']","['50', '45', '46', '49']"
425,33 finished CPU → wait queue,cpu_to_io,33,CPU0,"['17', '1', '22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33']","[None, '30', '8', '15']","['50', '45', '46', '49']"
425,17 dispatched to CPU0,dispatch_cpu,17,CPU0,"['1', '22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33']","['17', '30', '8', '15']","['50', '45', '46', '49']"
432,30 finished CPU → wait queue,cpu_to_io,30,CPU1,"['1', '22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30']","['17', None, '8', '15']","['50', '45', '46', '49']"
432,15 finished CPU → wait queue,cpu_to_io,15,CPU3,"['1', '22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['17', None, '8', None]","['50', '45', '46', '49']"
432,1 dispatched to CPU1,dispatch_cpu,1,CPU1,"['22', '24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['17', '1', '8', None]","['50', '45', '46', '49']"
432,22 dispatched to CPU3,dispatch_cpu,22,CPU3,"['24', '9', '27', '4']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['17', '1', '8', '22']","['50', '45', '46', '49']"
433,17 finished CPU → ready queue,cpu_to_ready,17,CPU0,"['24', '9', '27', '4', '17']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","[None, '1', '8', '22']","['50', '45', '46', '49']"
433,24 dispatched to CPU0,dispatch_cpu,24,CPU0,"['9', '27', '4', '17']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '1', '8', '22']","['50', '45', '46', '49']"
434,1 finished all bursts,finished,1,CPU1,"['9', '27', '4', '17']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', None, '8', '22']","['50', '45', '46', '49']"
434,9 dispatched to CPU1,dispatch_cpu,9,CPU1,"['27', '4', '17']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '9', '8', '22']","['50', '45', '46', '49']"
435,8 finished CPU → ready queue,cpu_to_ready,8,CPU2,"['27', '4', '17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '9', None, '22']","['50', '45', '46', '49']"
435,27 dispatched to CPU2,dispatch_cpu,27,CPU2,"['4', '17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '9', '27', '22']","['50', '45', '46', '49']"
436,27 finished all bursts,finished,27,CPU2,"['4', '17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '9', None, '22']","['50', '45', '46', '49']"
436,4 dispatched to CPU2,dispatch_cpu,4,CPU2,"['17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15']","['24', '9', '4', '22']","['50', '45', '46', '49']"
438,24 finished CPU → wait queue,cpu_to_io,24,CPU0,"['17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24']","[None, '9', '4', '22']","['50', '45', '46', '49']"
438,9 finished CPU → wait queue,cpu_to_io,9,CPU1,"['17', '8']","['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","[None, None, '4', '22']","['50', '45', '46', '49']"
438,17 dispatched to CPU0,dispatch_cpu,17,CPU0,['8'],"['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', None, '4', '22']","['50', '45', '46', '49']"
438,8 dispatched to CPU1,dispatch_cpu,8,CPU1,[],"['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '4', '22']","['50', '45', '46', '49']"
439,50 finished I/O → ready queue,io_to_ready,50,IO0,['50'],"['21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '4', '22']","[None, '45', '46', '49']"
439,21 dispatched to IO0,dispatch_io,21,IO0,['50'],"['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '4', '22']","['21', '45', '46', '49']"
442,4 finished CPU → ready queue,cpu_to_ready,4,CPU2,"['50', '4']","['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', None, '22']","['21', '45', '46', '49']"
442,22 finished CPU → ready queue,cpu_to_ready,22,CPU3,"['50', '4', '22']","['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', None, None]","['21', '45', '46', '49']"
442,50 dispatched to CPU2,dispatch_cpu,50,CPU2,"['4', '22']","['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', None]","['21', '45', '46', '49']"
442,4 dispatched to CPU3,dispatch_cpu,4,CPU3,['22'],"['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', '4']","['21', '45', '46', '49']"
445,46 finished I/O → ready queue,io_to_ready,46,IO2,"['22', '46']","['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', '4']","['21', '45', None, '49']"
445,49 finished I/O → ready queue,io_to_ready,49,IO3,"['22', '46', '49']","['19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', '4']","['21', '45', None, None]"
445,19 dispatched to IO2,dispatch_io,19,IO2,"['22', '46', '49']","['36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', '4']","['21', '45', '19', None]"
445,36 dispatched to IO3,dispatch_io,36,IO3,"['22', '46', '49']","['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9']","['17', '8', '50', '4']","['21', '45', '19', '36']"
446,17 finished CPU → wait queue,cpu_to_io,17,CPU0,"['22', '46', '49']","['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17']","[None, '8', '50', '4']","['21', '45', '19', '36']"
446,8 finished CPU → wait queue,cpu_to_io,8,CPU1,"['22', '46', '49']","['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8']","[None, None, '50', '4']","['21', '45', '19', '36']"
446,50 finished CPU → wait queue,cpu_to_io,50,CPU2,"['22', '46', '49']","['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","[None, None, None, '4']","['21', '45', '19', '36']"
446,22 dispatched to CPU0,dispatch_cpu,22,CPU0,"['46', '49']","['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","['22', None, None, '4']","['21', '45', '19', '36']"
446,46 dispatched to CPU1,dispatch_cpu,46,CPU1,['49'],"['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","['22', '46', None, '4']","['21', '45', '19', '36']"
446,49 dispatched to CPU2,dispatch_cpu,49,CPU2,[],"['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","['22', '46', '49', '4']","['21', '45', '19', '36']"
448,45 finished I/O → ready queue,io_to_ready,45,IO1,['45'],"['26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","['22', '46', '49', '4']","['21', None, '19', '36']"
448,26 dispatched to IO1,dispatch_io,26,IO1,['45'],"['48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50']","['22', '46', '49', '4']","['21', '26', '19', '36']"
449,46 finished CPU → wait queue,cpu_to_io,46,CPU1,['45'],"['48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50', '46']","['22', None, '49', '4']","['21', '26', '19', '36']"
449,45 dispatched to CPU1,dispatch_cpu,45,CPU1,[],"['48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50', '46']","['22', '45', '49', '4']","['21', '26', '19', '36']"
450,4 finished all bursts,finished,4,CPU3,[],"['48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50', '46']","['22', '45', '49', None]","['21', '26', '19', '36']"
450,26 finished I/O → ready queue,io_to_ready,26,IO1,['26'],"['48', '10', '37', '32', '44', '40', '39', '29', '3', '35', '20', '12', '31', '16', '43', '33', '30', '15', '24', '9', '17', '8', '50', '46']","['22', '45', '49', None]","['21', None, '19', '36']"
